budget_id,user_id,income_id,needs_amount,wants_amount,investment_amount,income_amount,budget_limit,source,income_date
BGT05246,USR050,INC03332,2700000.0,1700000.0,900000.0,5300000.0,4400000.0,bonus,2024-09-16 16:03:00
BGT07341,USR003,INC05799,1600000.0,850000.0,500000.0,2950000.0,2450000.0,allowance,2023-05-23 08:19:00
BGT07987,USR038,INC05111,1200000.0,700000.0,700000.0,2650000.0,1900000.0,part_time,2024-04-05 04:06:00
BGT01165,USR026,INC01115,1050000.0,700000.0,450000.0,2200000.0,1750000.0,part_time,2023-11-23 04:06:00
BGT03918,USR012,INC04359,600000.0,400000.0,300000.0,1300000.0,1000000.0,scholarship,2023-03-23 11:17:00
BGT01909,USR039,INC07454,1750000.0,1150000.0,650000.0,3550000.0,2900000.0,part_time,2024-03-10 23:52:00
BGT07453,USR045,INC07778,2500000.0,1600000.0,1100000.0,5200000.0,4100000.0,salary,2023-04-16 05:16:00
BGT01857,USR008,INC08354,1300000.0,850000.0,700000.0,2900000.0,2150000.0,scholarship,2023-01-01 07:28:00
BGT07407,USR061,INC02219,2350000.0,1450000.0,550000.0,4350000.0,3800000.0,business,2024-03-09 17:19:00
BGT09317,USR014,INC02008,1100000.0,600000.0,350000.0,2050000.0,1700000.0,scholarship,2024-07-12 20:08:00
BGT00077,USR019,INC06726,900000.0,450000.0,400000.0,175000000.0,1350000.0,scholarship,2024-07-18 15:29:00
BGT08001,USR045,INC07875,2850000.0,1500000.0,950000.0,5300000.0,4350000.0,freelance,2024-12-26 12:12:00
BGT00783,USR027,INC06223,950000.0,500000.0,300000.0,1800000.0,1450000.0,part_time,2023-05-02 23:12:00
BGT05767,USR072,INC03898,1850000.0,1100000.0,1100000.0,4050000.0,2950000.0,bonus,2023-07-05 10:19:00
BGT09704,USR027,INC01545,1350000.0,850000.0,800000.0,3050000.0,2200000.0,allowance,2023-04-18 05:40:00
BGT01702,USR061,INC07670,3950000.0,2250000.0,1850000.0,8050000.0,6200000.0,investment_return,2024-05-16 01:58:00
BGT00249,USR075,INC06746,1800000.0,1250000.0,1000000.0,4050000.0,3050000.0,bonus,2023-04-10 22:55:00
BGT03206,USR031,INC02065,1000000.0,650000.0,600000.0,2300000.0,1650000.0,part_time,2024-05-25 23:06:00
BGT04198,USR057,INC05262,3550000.0,1850000.0,1450000.0,6850000.0,5400000.0,salary,2023-10-05 04:26:00
BGT04668,USR026,INC06027,850000.0,500000.0,500000.0,1850000.0,1350000.0,freelance,2023-10-22 10:44:00
BGT03182,USR063,INC01955,3100000.0,2150000.0,1750000.0,7000000.0,5250000.0,investment_return,2024-10-12 02:41:00
BGT07465,USR015,INC01971,1250000.0,700000.0,750000.0,2750000.0,1950000.0,allowance,2024-12-13 13:56:00
BGT02523,USR039,INC09880,2200000.0,1450000.0,700000.0,4350000.0,3650000.0,freelance,2024-09-17 01:42:00
BGT05343,USR025,INC01203,1450000.0,750000.0,500000.0,2700000.0,2200000.0,internship,2023-01-14 02:19:00
BGT02758,USR046,INC09714,2300000.0,1450000.0,550000.0,4300000.0,3750000.0,salary,2023-04-13 06:22:00
BGT07102,USR003,INC00704,700000.0,400000.0,350000.0,1450000.0,1100000.0,scholarship,2023-03-15 09:02:00
BGT06307,USR071,INC08355,3350000.0,1800000.0,900000.0,6050000.0,5150000.0,business,2023-11-12 03:38:00
BGT07050,USR037,INC04437,2400000.0,-1350000.0,700000.0,4450000.0,1050000.0,part_time,2024-02-25 09:58:00
BGT00670,USR025,INC09012,1050000.0,650000.0,250000.0,1950000.0,1700000.0,freelance,2023-06-15 08:27:00
BGT01853,USR072,INC08523,2250000.0,1550000.0,1100000.0,4900000.0,3800000.0,investment_return,2024-01-21 18:09:00
BGT03916,USR009,INC00091,850000.0,500000.0,150000.0,1500000.0,1350000.0,scholarship,2024-06-13 19:55:00
BGT00004,USR070,INC02482,2250000.0,1450000.0,1150000.0,4850000.0,3700000.0,bonus,2023-12-28 06:20:00
BGT05647,USR037,INC01711,2150000.0,1400000.0,750000.0,4300000.0,3550000.0,internship,2024-01-22 00:26:00
BGT00644,USR013,INC07022,1000000.0,500000.0,300000.0,1800000.0,1500000.0,allowance,2023-02-04 08:20:00
BGT01035,USR050,INC04313,3500000.0,2200000.0,1150000.0,6900000.0,5700000.0,salary,2023-10-03 12:02:00
BGT01922,USR056,INC04264,3050000.0,2000000.0,1700000.0,6750000.0,5050000.0,bonus,2023-08-11 01:27:00
BGT05368,USR054,INC09259,1850000.0,1000000.0,550000.0,3400000.0,2850000.0,freelance,2023-10-05 10:14:00
BGT08092,USR048,INC00579,3350000.0,2200000.0,2050000.0,7600000.0,5550000.0,business,2024-03-08 07:36:00
BGT01733,USR069,INC02706,4400000.0,2100000.0,1650000.0,8150000.0,6500000.0,business,2024-05-12 23:56:00
BGT03075,USR008,INC03029,1100000.0,650000.0,550000.0,2300000.0,1750000.0,allowance,2023-11-07 12:17:00
BGT05300,USR068,INC08991,3000000.0,1750000.0,1750000.0,6550000.0,4750000.0,investment_return,2024-01-22 10:44:00
BGT08170,USR019,INC04922,1100000.0,650000.0,550000.0,2300000.0,1750000.0,allowance,2023-04-27 02:56:00
BGT08432,USR005,INC00686,1350000.0,1000000.0,550000.0,2900000.0,2350000.0,part_time,2024-06-27 12:00:00
BGT02619,USR048,INC04577,3850000.0,2050000.0,950000.0,6900000.0,5900000.0,business,2024-10-15 07:46:00
BGT05579,USR025,INC05454,1000000.0,550000.0,300000.0,1900000.0,1550000.0,internship,2024-08-14 23:54:00
BGT04780,USR040,INC04815,1150000.0,750000.0,350000.0,2250000.0,1900000.0,part_time,2023-11-08 06:40:00
BGT00853,USR040,INC01157,2200000.0,1450000.0,750000.0,4400000.0,3650000.0,freelance,2024-07-09 18:05:00
BGT01696,USR033,INC09594,1950000.0,1250000.0,950000.0,4200000.0,3200000.0,freelance,2023-09-01 09:21:00
BGT08014,USR046,INC04787,2050000.0,1550000.0,950000.0,4600000.0,3600000.0,bonus,2023-08-28 22:47:00
BGT08401,USR015,INC06737,700000.0,400000.0,250000.0,1350000.0,1100000.0,part_time,2023-06-15 08:51:00
BGT08481,USR049,INC02913,3450000.0,2200000.0,1900000.0,750000000.0,5650000.0,bonus,2023-07-18 08:21:00
BGT02428,USR046,INC05188,2850000.0,1450000.0,1000000.0,5300000.0,4300000.0,business,2024-02-10 00:08:00
BGT08086,USR011,INC06961,1000000.0,550000.0,300000.0,1850000.0,1550000.0,part_time,2024-09-04 02:33:00
BGT09257,USR068,INC01164,2650000.0,1750000.0,1650000.0,6050000.0,4400000.0,business,2024-05-14 12:14:00
BGT04109,USR042,INC04977,2100000.0,1350000.0,900000.0,4350000.0,3450000.0,salary,2024-10-18 04:36:00
BGT00574,USR002,INC07514,900000.0,500000.0,250000.0,1650000.0,1400000.0,allowance,2023-10-14 23:31:00
BGT00866,USR014,INC04151,800000.0,600000.0,350000.0,1750000.0,1400000.0,scholarship,2024-01-14 08:10:00
BGT09202,USR030,INC00404,1500000.0,900000.0,950000.0,3350000.0,2400000.0,allowance,2024-08-30 00:05:00
BGT06354,USR024,INC07782,2200000.0,1350000.0,1300000.0,4900000.0,3550000.0,part_time,2024-05-16 17:55:00
BGT07888,USR032,INC04416,2200000.0,1400000.0,1400000.0,5000000.0,3600000.0,freelance,2023-05-13 13:54:00
BGT01499,USR060,INC06532,2000000.0,1250000.0,750000.0,4050000.0,3250000.0,salary,2023-05-28 17:39:00
BGT07375,USR002,INC02735,1400000.0,950000.0,500000.0,2900000.0,2350000.0,part_time,2023-06-14 22:12:00
BGT08779,USR072,INC04000,2600000.0,1500000.0,1100000.0,5250000.0,4100000.0,business,2024-08-11 03:53:00
BGT08868,USR022,INC03313,1800000.0,1100000.0,600000.0,3500000.0,2900000.0,part_time,2023-01-02 19:31:00
BGT03294,USR055,INC08255,3850000.0,2350000.0,1650000.0,7850000.0,6200000.0,bonus,2024-10-17 21:59:00
BGT08564,USR023,INC04853,1250000.0,700000.0,700000.0,2650000.0,1950000.0,internship,2024-04-20 06:37:00
BGT04910,USR011,INC09397,1400000.0,750000.0,400000.0,2550000.0,2150000.0,part_time,2024-07-14 00:45:00
BGT07869,USR038,INC09311,850000.0,500000.0,200000.0,1550000.0,1350000.0,internship,2023-03-01 04:49:00
BGT03559,USR004,INC05482,550000.0,350000.0,150000.0,1050000.0,900000.0,scholarship,2023-01-05 19:58:00
BGT08255,USR007,INC05055,1200000.0,800000.0,500000.0,2500000.0,2000000.0,allowance,2024-01-15 15:06:00
BGT00127,USR049,INC08615,3100000.0,1650000.0,1100000.0,5850000.0,4750000.0,bonus,2024-09-03 14:22:00
BGT06220,USR038,INC09872,2450000.0,1350000.0,750000.0,4550000.0,3800000.0,allowance,2023-12-30 17:20:00
BGT07737,USR006,INC08697,700000.0,500000.0,300000.0,1500000.0,1200000.0,part_time,2024-01-29 03:21:00
BGT00791,USR066,INC01040,3650000.0,2400000.0,1700000.0,7800000.0,6050000.0,freelance,2024-07-16 19:30:00
BGT00507,USR056,INC02199,2300000.0,1400000.0,1500000.0,5200000.0,3700000.0,freelance,2024-04-23 07:11:00
BGT01618,USR064,INC04562,2300000.0,1600000.0,750000.0,4650000.0,3900000.0,bonus,2023-09-29 19:47:00
BGT08855,USR074,INC02638,5450000.0,3100000.0,1400000.0,9950000.0,8550000.0,bonus,2023-11-28 04:24:00
BGT01490,USR054,INC09695,4350000.0,2700000.0,850000.0,7900000.0,7050000.0,salary,2023-01-10 00:31:00
BGT04590,USR072,INC01453,3150000.0,1850000.0,1150000.0,6150000.0,5000000.0,freelance,2024-01-16 09:11:00
BGT07498,USR042,INC02489,3300000.0,2100000.0,1900000.0,7300000.0,5400000.0,business,2024-07-12 01:46:00
BGT02553,USR039,INC03132,1350000.0,900000.0,600000.0,2850000.0,2250000.0,part_time,2023-03-20 04:41:00
BGT05837,USR023,INC04581,1500000.0,850000.0,600000.0,2950000.0,2350000.0,part_time,2024-12-08 02:37:00
BGT06355,USR045,INC06299,2700000.0,1550000.0,1250000.0,5500000.0,4250000.0,bonus,2024-06-29 10:39:00
BGT00224,USR017,INC05339,1100000.0,550000.0,350000.0,2000000.0,1650000.0,allowance,2024-12-22 15:40:00
BGT06082,USR009,INC01906,1500000.0,850000.0,550000.0,2900000.0,2350000.0,scholarship,2024-08-13 01:55:00
BGT08939,USR002,INC03536,850000.0,450000.0,200000.0,1500000.0,1300000.0,part_time,2024-06-28 01:37:00
BGT03198,USR061,INC02705,3800000.0,2350000.0,1200000.0,7350000.0,6150000.0,salary,2023-10-22 17:45:00
BGT05225,USR051,INC06069,4050000.0,2200000.0,1650000.0,7900000.0,6250000.0,salary,2024-11-16 16:44:00
BGT07051,USR023,INC06325,1600000.0,900000.0,550000.0,3050000.0,2500000.0,allowance,2023-05-05 17:24:00
BGT04160,USR036,INC08073,1650000.0,1000000.0,750000.0,3400000.0,2650000.0,internship,2024-05-26 12:37:00
BGT03315,USR062,INC04737,3050000.0,1600000.0,1000000.0,5650000.0,4650000.0,freelance,2024-01-15 12:44:00
BGT04283,USR028,INC05660,1650000.0,800000.0,650000.0,3150000.0,2450000.0,freelance,2024-07-02 22:20:00
BGT02397,USR034,INC06427,2150000.0,1100000.0,800000.0,4050000.0,3250000.0,freelance,2023-03-22 05:20:00
BGT03280,USR070,INC02953,-2600000.0,1700000.0,1350000.0,5600000.0,-900000.0,freelance,2023-11-07 22:10:00
BGT06161,USR031,INC02506,1500000.0,1000000.0,650000.0,3200000.0,2500000.0,freelance,2024-11-05 00:19:00
BGT02595,USR074,INC09901,2150000.0,1250000.0,1400000.0,4800000.0,3400000.0,freelance,2024-03-16 13:49:00
BGT04945,USR038,INC04450,950000.0,550000.0,350000.0,1850000.0,1500000.0,internship,2023-07-29 07:37:00
BGT00244,USR009,INC03799,600000.0,400000.0,350000.0,1350000.0,1000000.0,scholarship,2023-12-11 18:05:00
BGT03094,USR056,INC03051,2100000.0,1500000.0,950000.0,4600000.0,3600000.0,bonus,2024-02-27 11:58:00
BGT09135,USR048,INC09386,2450000.0,1450000.0,800000.0,4700000.0,3900000.0,bonus,2023-02-05 05:52:00
BGT05926,USR062,INC07234,4600000.0,2300000.0,1300000.0,8250000.0,6900000.0,investment_return,2024-10-26 10:12:00
BGT05506,USR007,INC02445,600000.0,300000.0,200000.0,1100000.0,900000.0,part_time,2024-11-28 18:12:00
BGT07618,USR003,INC09593,1200000.0,850000.0,500000.0,2550000.0,2050000.0,scholarship,2024-07-31 16:03:00
BGT02913,USR007,INC05827,500000.0,300000.0,250000.0,1050000.0,800000.0,scholarship,2024-07-19 18:54:00
BGT07800,USR056,INC02938,3600000.0,2250000.0,1400000.0,7250000.0,5850000.0,freelance,2023-08-09 02:49:00
BGT08680,USR003,INC03434,1250000.0,800000.0,350000.0,2450000.0,2050000.0,part_time,2024-03-18 04:55:00
BGT03855,USR029,INC09533,800000.0,450000.0,300000.0,1550000.0,1250000.0,allowance,2024-12-10 15:20:00
BGT07002,USR045,INC04407,1400000.0,1050000.0,700000.0,3150000.0,2450000.0,bonus,2023-10-07 21:55:00
BGT04146,USR035,INC00212,1750000.0,1050000.0,550000.0,3350000.0,2800000.0,freelance,2024-05-19 07:20:00
BGT02745,USR069,INC07642,2150000.0,1400000.0,900000.0,4450000.0,3550000.0,salary,2024-08-13 01:57:00
BGT06761,USR065,INC07815,2400000.0,1500000.0,650000.0,4550000.0,3900000.0,bonus,2024-12-15 02:35:00
BGT00656,USR042,INC07831,4150000.0,2450000.0,1250000.0,7850000.0,6600000.0,bonus,2023-10-28 12:44:00
BGT04229,USR058,INC09624,2950000.0,1700000.0,1450000.0,6100000.0,4650000.0,freelance,2024-08-10 17:16:00
BGT08799,USR009,INC06807,1400000.0,800000.0,450000.0,2650000.0,2200000.0,part_time,2023-09-09 00:16:00
BGT05255,USR021,INC04514,1950000.0,1250000.0,900000.0,4100000.0,3200000.0,internship,2024-11-21 15:37:00
BGT03959,USR023,INC00884,2050000.0,1250000.0,1250000.0,4550000.0,3300000.0,allowance,2024-06-02 05:21:00
BGT02238,USR053,INC08641,3700000.0,1700000.0,1200000.0,6600000.0,5400000.0,freelance,2023-02-18 21:38:00
BGT00785,USR032,INC08373,2150000.0,1400000.0,950000.0,4500000.0,3550000.0,allowance,2023-01-01 18:28:00
BGT08707,USR051,INC05547,3950000.0,2600000.0,1050000.0,7600000.0,6550000.0,freelance,2024-12-12 12:52:00
BGT04479,USR034,INC04014,2000000.0,1100000.0,850000.0,395000000.0,3100000.0,freelance,2023-01-27 22:48:00
BGT05079,USR046,INC09262,3200000.0,1900000.0,1450000.0,6550000.0,5100000.0,bonus,2023-06-16 19:45:00
BGT03755,USR057,INC06302,1800000.0,950000.0,550000.0,3300000.0,2750000.0,bonus,2023-08-20 22:23:00
BGT03912,USR010,INC09095,1050000.0,700000.0,650000.0,2400000.0,1750000.0,part_time,2024-08-08 15:03:00
BGT06619,USR047,INC03009,2300000.0,1450000.0,1400000.0,5150000.0,3750000.0,business,2023-02-28 15:58:00
BGT09714,USR050,INC05902,3100000.0,1700000.0,900000.0,5750000.0,4800000.0,business,2024-09-05 01:50:00
BGT07977,USR067,INC08310,4200000.0,2850000.0,2450000.0,9500000.0,7050000.0,salary,2024-07-14 12:51:00
BGT06094,USR013,INC04616,1150000.0,600000.0,450000.0,2250000.0,1750000.0,allowance,2023-04-05 15:56:00
BGT03403,USR029,INC03999,1000000.0,650000.0,550000.0,2200000.0,1650000.0,allowance,2023-02-03 00:18:00
BGT00565,USR028,INC00391,700000.0,400000.0,400000.0,1500000.0,1100000.0,internship,2024-05-23 10:42:00
BGT06556,USR038,INC01032,1300000.0,900000.0,500000.0,2700000.0,2200000.0,allowance,2024-05-06 22:31:00
BGT07962,USR058,INC09000,2950000.0,-1950000.0,1800000.0,6650000.0,1000000.0,salary,2024-07-21 18:50:00
BGT02153,USR045,INC08948,2250000.0,1600000.0,1150000.0,5000000.0,3850000.0,business,2024-08-25 17:34:00
BGT01817,USR040,INC07256,2300000.0,1350000.0,1200000.0,4850000.0,3650000.0,freelance,2023-11-09 17:05:00
BGT01637,USR068,INC06051,2600000.0,1650000.0,750000.0,5000000.0,4250000.0,bonus,2023-09-10 19:27:00
BGT03775,USR060,INC08209,2400000.0,1450000.0,1050000.0,4900000.0,3850000.0,business,2023-08-14 21:21:00
BGT02028,USR012,INC03101,550000.0,300000.0,300000.0,1150000.0,850000.0,part_time,2024-04-20 13:00:00
BGT03493,USR071,INC01903,4500000.0,2850000.0,1300000.0,8650000.0,7350000.0,salary,2024-05-24 21:40:00
BGT07501,USR053,INC08435,4000000.0,2050000.0,1250000.0,7300000.0,6050000.0,business,2024-09-21 05:35:00
BGT00144,USR006,INC08158,950000.0,450000.0,350000.0,1750000.0,1400000.0,allowance,2024-11-06 09:53:00
BGT01120,USR038,INC07832,2050000.0,1250000.0,800000.0,4100000.0,3300000.0,internship,2023-05-24 03:31:00
BGT04119,USR054,INC07391,2400000.0,1500000.0,1300000.0,5200000.0,3900000.0,salary,2024-11-21 05:06:00
BGT02797,USR036,INC03613,1850000.0,1050000.0,950000.0,3850000.0,2900000.0,allowance,2023-01-09 18:19:00
BGT03841,USR005,INC07604,750000.0,450000.0,150000.0,1350000.0,1200000.0,allowance,2023-02-16 19:25:00
BGT08172,USR036,INC07189,2000000.0,1300000.0,700000.0,4000000.0,3300000.0,part_time,2023-03-25 06:38:00
BGT04887,USR037,INC09781,1100000.0,650000.0,300000.0,2050000.0,1750000.0,internship,2024-12-01 20:41:00
BGT05783,USR003,INC04727,1050000.0,600000.0,300000.0,1950000.0,1650000.0,allowance,2023-12-12 11:23:00
BGT01982,USR028,INC02407,2100000.0,1100000.0,650000.0,3850000.0,3200000.0,allowance,2024-02-25 06:04:00
BGT01839,USR058,INC06057,2250000.0,1400000.0,550000.0,4200000.0,3650000.0,bonus,2024-08-22 01:57:00
BGT06294,USR030,INC02327,1950000.0,1300000.0,1100000.0,4350000.0,3250000.0,allowance,2023-11-23 12:16:00
BGT09161,USR040,INC02731,2050000.0,1200000.0,750000.0,4050000.0,3250000.0,part_time,2023-06-30 17:57:00
BGT03240,USR005,INC02082,1200000.0,700000.0,550000.0,2450000.0,1900000.0,part_time,2024-05-15 18:44:00
BGT04698,USR015,INC09432,1300000.0,850000.0,650000.0,2800000.0,2150000.0,allowance,2023-07-05 20:23:00
BGT04154,USR006,INC05775,750000.0,400000.0,350000.0,1500000.0,1150000.0,allowance,2024-08-30 04:17:00
BGT08849,USR013,INC05631,1050000.0,550000.0,300000.0,1900000.0,1600000.0,scholarship,2024-04-12 13:05:00
BGT07602,USR068,INC07856,3150000.0,2050000.0,1800000.0,7000000.0,5200000.0,freelance,2023-04-15 23:57:00
BGT04982,USR016,INC02645,800000.0,550000.0,300000.0,1650000.0,1350000.0,scholarship,2024-04-03 14:59:00
BGT02767,USR074,INC03899,2400000.0,1300000.0,1150000.0,4850000.0,3700000.0,business,2024-05-24 00:36:00
BGT05782,USR045,INC07569,1500000.0,850000.0,700000.0,3100000.0,2350000.0,salary,2023-06-18 05:12:00
BGT01039,USR006,INC07607,800000.0,500000.0,450000.0,1750000.0,1300000.0,part_time,2023-02-25 00:13:00
BGT09813,USR031,INC00252,2250000.0,1250000.0,650000.0,4200000.0,3500000.0,internship,2024-08-13 06:35:00
BGT06153,USR003,INC01847,450000.0,300000.0,250000.0,1000000.0,750000.0,scholarship,2023-02-07 03:34:00
BGT00708,USR062,INC00396,2450000.0,1550000.0,900000.0,4900000.0,4000000.0,investment_return,2024-10-10 12:45:00
BGT09955,USR010,INC08075,-1300000.0,1000000.0,650000.0,3000000.0,-300000.0,scholarship,2024-04-17 19:25:00
BGT02959,USR030,INC06321,1600000.0,1050000.0,750000.0,3450000.0,2650000.0,allowance,2024-07-30 08:12:00
BGT00432,USR031,INC00481,2350000.0,1350000.0,950000.0,4650000.0,3700000.0,part_time,2023-10-01 11:38:00
BGT03284,USR050,INC02101,1950000.0,1150000.0,400000.0,3500000.0,3100000.0,business,2023-09-05 03:48:00
BGT05913,USR013,INC04281,1250000.0,800000.0,650000.0,2750000.0,2050000.0,part_time,2023-08-14 08:40:00
BGT02766,USR017,INC07941,1000000.0,700000.0,500000.0,2200000.0,1700000.0,allowance,2023-10-29 09:55:00
BGT07814,USR010,INC02829,1250000.0,700000.0,400000.0,2350000.0,1950000.0,part_time,2024-12-29 02:14:00
BGT07280,USR051,INC01554,-3000000.0,1850000.0,600000.0,5450000.0,-1150000.0,salary,2024-11-06 00:21:00
BGT04434,USR003,INC02517,550000.0,300000.0,300000.0,1200000.0,850000.0,allowance,2023-03-14 16:50:00
BGT09316,USR058,INC02204,3250000.0,1750000.0,1750000.0,6750000.0,5000000.0,business,2023-06-08 15:58:00
BGT09988,USR019,INC05829,1100000.0,600000.0,650000.0,2350000.0,1700000.0,scholarship,2023-03-11 19:36:00
BGT00756,USR052,INC01102,3750000.0,2050000.0,2150000.0,7950000.0,5800000.0,bonus,2023-06-09 03:53:00
BGT06117,USR048,INC00320,2050000.0,1000000.0,700000.0,3750000.0,3050000.0,freelance,2023-10-06 01:57:00
BGT08190,USR064,INC07644,4100000.0,2200000.0,1550000.0,7850000.0,6300000.0,investment_return,2024-06-09 13:59:00
BGT07395,USR066,INC05604,3600000.0,2350000.0,1600000.0,7550000.0,5950000.0,freelance,2024-12-28 15:12:00
BGT05903,USR063,INC07666,3950000.0,2950000.0,2050000.0,9000000.0,6900000.0,salary,2023-12-07 08:46:00
BGT03842,USR072,INC00737,3000000.0,1600000.0,1100000.0,5700000.0,4600000.0,bonus,2024-04-04 03:20:00
BGT06317,USR039,INC04479,950000.0,500000.0,250000.0,1700000.0,1450000.0,part_time,2023-03-07 10:00:00
BGT05696,USR034,INC09685,850000.0,450000.0,250000.0,1550000.0,1300000.0,allowance,2023-01-22 20:25:00
BGT01465,USR064,INC00732,3350000.0,2200000.0,1150000.0,6700000.0,5550000.0,bonus,2024-05-17 23:28:00
BGT08881,USR014,INC08441,950000.0,550000.0,300000.0,1850000.0,1500000.0,allowance,2024-04-16 05:52:00
BGT08934,USR028,INC04293,1000000.0,550000.0,350000.0,1900000.0,1550000.0,internship,2023-12-28 09:32:00
BGT04092,USR057,INC00953,3600000.0,1800000.0,1050000.0,6450000.0,5400000.0,salary,2023-11-21 11:37:00
BGT07597,USR021,INC06294,2300000.0,1300000.0,1000000.0,4650000.0,3600000.0,allowance,2024-11-10 17:46:00
BGT00986,USR026,INC09275,1800000.0,1300000.0,700000.0,3800000.0,3100000.0,freelance,2023-06-29 18:12:00
BGT02008,USR074,INC07156,2400000.0,1450000.0,1600000.0,545000000.0,3850000.0,bonus,2024-05-13 17:55:00
BGT05648,USR015,INC09128,800000.0,500000.0,450000.0,1750000.0,1300000.0,scholarship,2024-08-03 02:58:00
BGT05446,USR039,INC03684,2600000.0,1350000.0,950000.0,4900000.0,3950000.0,allowance,2024-09-11 04:42:00
BGT05228,USR071,INC04178,3250000.0,1700000.0,1100000.0,6050000.0,4950000.0,investment_return,2023-08-04 17:37:00
BGT06996,USR040,INC04506,1250000.0,800000.0,400000.0,2450000.0,2050000.0,allowance,2023-11-06 05:50:00
BGT01877,USR042,INC05558,2000000.0,1500000.0,900000.0,4400000.0,3500000.0,freelance,2023-12-26 19:59:00
BGT09055,USR050,INC06860,3450000.0,2250000.0,1500000.0,7200000.0,5700000.0,freelance,2024-04-22 03:00:00
BGT05015,USR016,INC09174,600000.0,350000.0,250000.0,1200000.0,950000.0,scholarship,2024-05-20 23:04:00
BGT02889,USR036,INC04707,2450000.0,1550000.0,650000.0,4650000.0,4000000.0,allowance,2024-02-11 06:02:00
BGT02303,USR060,INC08197,4000000.0,2600000.0,1050000.0,7650000.0,6600000.0,bonus,2024-12-21 17:05:00
BGT05773,USR018,INC01912,550000.0,350000.0,300000.0,1200000.0,900000.0,scholarship,2024-06-24 17:45:00
BGT07654,USR023,INC05269,1400000.0,1050000.0,700000.0,3150000.0,2450000.0,part_time,2024-04-24 16:53:00
BGT01573,USR066,INC07197,2700000.0,1500000.0,1200000.0,5400000.0,4200000.0,salary,2023-10-12 10:07:00
BGT06407,USR017,INC05436,500000.0,250000.0,300000.0,1050000.0,750000.0,part_time,2023-01-09 07:52:00
BGT03308,USR050,INC05647,2800000.0,1800000.0,1450000.0,6050000.0,4600000.0,business,2024-08-07 03:22:00
BGT03360,USR013,INC03540,900000.0,500000.0,300000.0,1700000.0,1400000.0,part_time,2024-06-29 04:02:00
BGT05740,USR039,INC06472,1150000.0,800000.0,400000.0,2350000.0,1950000.0,freelance,2024-01-17 09:36:00
BGT05508,USR026,INC03201,1150000.0,650000.0,300000.0,2150000.0,1800000.0,freelance,2024-05-24 10:48:00
BGT09324,USR005,INC09867,1050000.0,600000.0,400000.0,2050000.0,1650000.0,scholarship,2023-05-24 20:40:00
BGT06986,USR068,INC04724,2350000.0,1250000.0,1000000.0,4600000.0,3600000.0,business,2024-07-06 03:32:00
BGT08851,USR032,INC08033,1500000.0,800000.0,600000.0,2900000.0,2300000.0,internship,2023-03-08 18:14:00
BGT01156,USR052,INC09459,2100000.0,1200000.0,700000.0,4000000.0,3300000.0,bonus,2023-10-13 01:44:00
BGT09584,USR043,INC08479,2500000.0,1250000.0,850000.0,4600000.0,3750000.0,salary,2023-04-22 08:55:00
BGT08049,USR046,INC08790,2700000.0,1950000.0,1400000.0,6050000.0,4650000.0,bonus,2024-05-27 02:26:00
BGT09387,USR049,INC01118,2750000.0,1850000.0,800000.0,5400000.0,4600000.0,freelance,2023-08-16 21:11:00
BGT07985,USR037,INC05830,1200000.0,750000.0,600000.0,2550000.0,1950000.0,internship,2023-05-18 12:54:00
BGT02278,USR073,INC07945,3500000.0,2250000.0,2000000.0,7750000.0,5750000.0,bonus,2024-02-18 12:29:00
BGT04723,USR064,INC00298,2900000.0,1450000.0,950000.0,5300000.0,4350000.0,bonus,2023-07-14 21:37:00
BGT05170,USR035,INC01068,2250000.0,1450000.0,550000.0,4250000.0,3700000.0,allowance,2023-11-20 04:35:00
BGT00167,USR038,INC06408,2000000.0,1450000.0,900000.0,4350000.0,3450000.0,internship,2023-09-21 22:40:00
BGT05906,USR061,INC00972,2650000.0,1750000.0,1050000.0,5450000.0,4400000.0,freelance,2023-09-01 05:33:00
BGT00365,USR042,INC05863,2750000.0,1750000.0,1150000.0,5650000.0,4500000.0,bonus,2023-02-08 05:26:00
BGT09854,USR028,INC08008,1700000.0,950000.0,800000.0,3450000.0,2650000.0,freelance,2023-11-07 07:45:00
BGT05729,USR050,INC00475,2850000.0,1500000.0,800000.0,5150000.0,4350000.0,freelance,2023-02-22 22:30:00
BGT05447,USR037,INC07088,2200000.0,1500000.0,850000.0,4550000.0,3700000.0,freelance,2024-11-13 06:20:00
BGT07306,USR073,INC09938,4050000.0,2550000.0,1350000.0,7950000.0,6600000.0,business,2023-12-11 03:38:00
BGT01154,USR067,INC01533,2350000.0,1600000.0,1050000.0,5000000.0,3950000.0,business,2023-02-05 04:43:00
BGT03413,USR074,INC07930,2750000.0,1450000.0,800000.0,5000000.0,4200000.0,salary,2023-01-17 05:46:00
BGT02463,USR039,INC05617,2000000.0,1350000.0,1250000.0,4600000.0,3350000.0,freelance,2024-02-26 14:01:00
BGT01881,USR022,INC08753,-2200000.0,1300000.0,850000.0,4350000.0,-900000.0,part_time,2023-05-07 21:46:00
BGT04103,USR040,INC05699,1100000.0,650000.0,600000.0,2350000.0,1750000.0,freelance,2023-04-23 18:18:00
BGT05852,USR027,INC03215,1300000.0,650000.0,400000.0,2350000.0,1950000.0,allowance,2023-03-12 05:35:00
BGT00017,USR020,INC05644,650000.0,350000.0,300000.0,1350000.0,1000000.0,scholarship,2024-12-11 18:45:00
