transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media,month,year,budget_id,income_id,needs_amount,wants_amount,investment_amount,income_amount,budget_limit,source,income_date,transaction_count_to_date,total_expense_to_date,needs_expense,needs_expense_to_date,wants_expense,wants_expense_to_date,investment_expense,investment_expense_to_date,needs_usage_ratio,wants_usage_ratio,investment_usage_ratio,total_budget_usage_ratio,days_elapsed,avg_daily_spending,days_in_month,remaining_days,rolling_7d_spending,rolling_30d_spending,last_month_expense,is_overspending,overspending_status
TXN002785,USR042,2024-05-10 19:15:57,Ajaib,922500.0,investment,Investment,Transfer,BRI,5,2024,BGT05691,INC08990,2600000.0,1600000.0,1400000.0,5600000.0,4200000.0,bonus,2024-05-02 05:13:00,25,5793500.0,0.0,206500.0,0.0,1897000.0,922500.0,3690000.0,0.07942307692307693,1.185625,2.6357142857142857,1.3794047619047618,10,579350.0,31,21,3786000.0,12142000.0,8543500.0,True,overspending
TXN002785,USR042,2024-05-10 19:15:57,Ajaib,922500.0,investment,Investment,Transfer,BRI,5,2024,BGT07321,INC00567,2350000.0,1750000.0,1050000.0,5150000.0,4100000.0,business,2024-05-28 13:38:00,26,6716000.0,0.0,206500.0,0.0,1897000.0,922500.0,4612500.0,0.08787234042553191,1.084,4.392857142857143,1.6380487804878048,10,671600.0,31,21,4676500.0,12922500.0,8543500.0,True,overspending
TXN002785,USR042,2024-05-10 19:15:57,Ajaib,922500.0,investment,Investment,Transfer,BRI,5,2024,BGT09200,INC07643,2200000.0,1250000.0,650000.0,4100000.0,3450000.0,bonus,2024-05-19 08:27:00,27,7638500.0,0.0,206500.0,0.0,1897000.0,922500.0,5535000.0,0.09386363636363636,1.5176,8.515384615384615,2.2140579710144928,10,763850.0,31,21,5567000.0,13703000.0,8543500.0,True,overspending
TXN002785,USR042,2024-05-10 19:15:57,Ajaib,922500.0,investment,Investment,Transfer,BRI,5,2024,BGT02954,INC08550,3900000.0,2100000.0,1800000.0,7850000.0,6000000.0,salary,2024-05-28 10:03:00,28,8561000.0,0.0,206500.0,0.0,1897000.0,922500.0,6457500.0,0.05294871794871795,0.9033333333333333,3.5875,1.4268333333333334,10,856100.0,31,21,6457500.0,14483500.0,8543500.0,True,overspending
TXN003466,USR042,2024-05-12 12:39:01,MyTelkomsel,201000.0,utilities,Needs,QRIS,LinkAja,5,2024,BGT04757,INC03251,1850000.0,1150000.0,750000.0,3750000.0,3000000.0,salary,2024-05-19 16:38:00,29,8762000.0,201000.0,407500.0,0.0,1897000.0,0.0,6457500.0,0.22027027027027027,1.6495652173913042,8.61,2.9206666666666665,12,730166.6666666666,31,19,5736000.0,14542500.0,8543500.0,True,overspending
TXN003466,USR042,2024-05-12 12:39:01,MyTelkomsel,201000.0,utilities,Needs,QRIS,LinkAja,5,2024,BGT02502,INC07825,1800000.0,1050000.0,850000.0,3700000.0,2850000.0,freelance,2024-05-06 02:14:00,30,8963000.0,201000.0,608500.0,0.0,1897000.0,0.0,6457500.0,0.33805555555555555,1.8066666666666666,7.597058823529411,3.1449122807017544,12,746916.6666666666,31,19,5014500.0,14601500.0,8543500.0,True,overspending
TXN003466,USR042,2024-05-12 12:39:01,MyTelkomsel,201000.0,utilities,Needs,QRIS,LinkAja,5,2024,BGT08129,INC08992,1600000.0,1000000.0,600000.0,3200000.0,2600000.0,bonus,2024-05-26 03:03:00,31,9164000.0,201000.0,809500.0,0.0,1897000.0,0.0,6457500.0,0.5059375,1.897,10.7625,3.5246153846153847,12,763666.6666666666,31,19,4293000.0,13833500.0,8543500.0,True,overspending
TXN003466,USR042,2024-05-12 12:39:01,MyTelkomsel,201000.0,utilities,Needs,QRIS,LinkAja,5,2024,BGT05691,INC08990,2600000.0,1600000.0,1400000.0,5600000.0,4200000.0,bonus,2024-05-02 05:13:00,32,9365000.0,201000.0,1010500.0,0.0,1897000.0,0.0,6457500.0,0.3886538461538461,1.185625,4.6125,2.229761904761905,12,780416.6666666666,31,19,3571500.0,13065500.0,8543500.0,True,overspending
TXN003466,USR042,2024-05-12 12:39:01,MyTelkomsel,201000.0,utilities,Needs,QRIS,LinkAja,5,2024,BGT07321,INC00567,2350000.0,1750000.0,1050000.0,5150000.0,4100000.0,business,2024-05-28 13:38:00,33,9566000.0,201000.0,1211500.0,0.0,1897000.0,0.0,6457500.0,0.515531914893617,1.084,6.15,2.333170731707317,12,797166.6666666666,31,19,2850000.0,12297500.0,8543500.0,True,overspending
TXN003466,USR042,2024-05-12 12:39:01,MyTelkomsel,201000.0,utilities,Needs,QRIS,LinkAja,5,2024,BGT09200,INC07643,2200000.0,1250000.0,650000.0,4100000.0,3450000.0,bonus,2024-05-19 08:27:00,34,9767000.0,201000.0,1412500.0,0.0,1897000.0,0.0,6457500.0,0.6420454545454546,1.5176,9.934615384615384,2.8310144927536234,12,813916.6666666666,31,19,2128500.0,11529500.0,8543500.0,True,overspending
TXN003466,USR042,2024-05-12 12:39:01,MyTelkomsel,201000.0,utilities,Needs,QRIS,LinkAja,5,2024,BGT02954,INC08550,3900000.0,2100000.0,1800000.0,7850000.0,6000000.0,salary,2024-05-28 10:03:00,35,9968000.0,201000.0,1613500.0,0.0,1897000.0,0.0,6457500.0,0.4137179487179487,0.9033333333333333,3.5875,1.6613333333333333,12,830666.6666666666,31,19,1407000.0,10761500.0,8543500.0,True,overspending
TXN006410,USR042,2024-05-15 16:36:39,Ranch Market,120500.0,groceries,Needs,Cash,Cash,5,2024,BGT04757,INC03251,1850000.0,1150000.0,750000.0,3750000.0,3000000.0,salary,2024-05-19 16:38:00,57,14687500.0,120500.0,4831500.0,0.0,3398500.0,0.0,6457500.0,2.6116216216216217,2.955217391304348,8.61,4.895833333333333,15,979166.6666666666,31,16,1326500.0,9913000.0,8543500.0,True,overspending
TXN006410,USR042,2024-05-15 16:36:39,Ranch Market,120500.0,groceries,Needs,Cash,Cash,5,2024,BGT02502,INC07825,1800000.0,1050000.0,850000.0,3700000.0,2850000.0,freelance,2024-05-06 02:14:00,58,14808000.0,120500.0,4952000.0,0.0,3398500.0,0.0,6457500.0,2.7511111111111113,3.236666666666667,7.597058823529411,5.1957894736842105,15,987200.0,31,16,1246000.0,9064500.0,8543500.0,True,overspending
TXN006410,USR042,2024-05-15 16:36:39,Ranch Market,120500.0,groceries,Needs,Cash,Cash,5,2024,BGT08129,INC08992,1600000.0,1000000.0,600000.0,3200000.0,2600000.0,bonus,2024-05-26 03:03:00,59,14928500.0,120500.0,5072500.0,0.0,3398500.0,0.0,6457500.0,3.1703125,3.3985,10.7625,5.741730769230769,15,995233.3333333334,31,16,1165500.0,9080000.0,8543500.0,True,overspending
TXN006410,USR042,2024-05-15 16:36:39,Ranch Market,120500.0,groceries,Needs,Cash,Cash,5,2024,BGT05691,INC08990,2600000.0,1600000.0,1400000.0,5600000.0,4200000.0,bonus,2024-05-02 05:13:00,60,15049000.0,120500.0,5193000.0,0.0,3398500.0,0.0,6457500.0,1.9973076923076922,2.1240625,4.6125,3.583095238095238,15,1003266.6666666666,31,16,1085000.0,9095500.0,8543500.0,True,overspending
TXN006410,USR042,2024-05-15 16:36:39,Ranch Market,120500.0,groceries,Needs,Cash,Cash,5,2024,BGT07321,INC00567,2350000.0,1750000.0,1050000.0,5150000.0,4100000.0,business,2024-05-28 13:38:00,61,15169500.0,120500.0,5313500.0,0.0,3398500.0,0.0,6457500.0,2.261063829787234,1.942,6.15,3.6998780487804876,15,1011300.0,31,16,1004500.0,9111000.0,8543500.0,True,overspending
TXN006410,USR042,2024-05-15 16:36:39,Ranch Market,120500.0,groceries,Needs,Cash,Cash,5,2024,BGT09200,INC07643,2200000.0,1250000.0,650000.0,4100000.0,3450000.0,bonus,2024-05-19 08:27:00,62,15290000.0,120500.0,5434000.0,0.0,3398500.0,0.0,6457500.0,2.47,2.7188,9.934615384615384,4.431884057971015,15,1019333.3333333334,31,16,924000.0,9126500.0,8543500.0,True,overspending
TXN006410,USR042,2024-05-15 16:36:39,Ranch Market,120500.0,groceries,Needs,Cash,Cash,5,2024,BGT02954,INC08550,3900000.0,2100000.0,1800000.0,7850000.0,6000000.0,salary,2024-05-28 10:03:00,63,15410500.0,120500.0,5554500.0,0.0,3398500.0,0.0,6457500.0,1.4242307692307692,1.6183333333333334,3.5875,2.568416666666667,15,1027366.6666666666,31,16,843500.0,9142000.0,8543500.0,True,overspending
TXN004145,USR042,2024-05-18 20:02:02,Watson,410500.0,health,Needs,Debit,BTN,5,2024,BGT04757,INC03251,1850000.0,1150000.0,750000.0,3750000.0,3000000.0,salary,2024-05-19 16:38:00,36,10378500.0,410500.0,2024000.0,0.0,1897000.0,0.0,6457500.0,1.094054054054054,1.6495652173913042,8.61,3.4595,18,576583.3333333334,31,13,1133500.0,9447500.0,8543500.0,True,overspending
TXN004145,USR042,2024-05-18 20:02:02,Watson,410500.0,health,Needs,Debit,BTN,5,2024,BGT02502,INC07825,1800000.0,1050000.0,850000.0,3700000.0,2850000.0,freelance,2024-05-06 02:14:00,37,10789000.0,410500.0,2434500.0,0.0,1897000.0,0.0,6457500.0,1.3525,1.8066666666666666,7.597058823529411,3.785614035087719,18,599388.8888888889,31,13,1423500.0,9753000.0,8543500.0,True,overspending
TXN004145,USR042,2024-05-18 20:02:02,Watson,410500.0,health,Needs,Debit,BTN,5,2024,BGT08129,INC08992,1600000.0,1000000.0,600000.0,3200000.0,2600000.0,bonus,2024-05-26 03:03:00,38,11199500.0,410500.0,2845000.0,0.0,1897000.0,0.0,6457500.0,1.778125,1.897,10.7625,4.3075,18,622194.4444444445,31,13,1713500.0,10131500.0,8543500.0,True,overspending
TXN004145,USR042,2024-05-18 20:02:02,Watson,410500.0,health,Needs,Debit,BTN,5,2024,BGT05691,INC08990,2600000.0,1600000.0,1400000.0,5600000.0,4200000.0,bonus,2024-05-02 05:13:00,39,11610000.0,410500.0,3255500.0,0.0,1897000.0,0.0,6457500.0,1.2521153846153845,1.185625,4.6125,2.7642857142857142,18,645000.0,31,13,2003500.0,10510000.0,8543500.0,True,overspending
TXN004145,USR042,2024-05-18 20:02:02,Watson,410500.0,health,Needs,Debit,BTN,5,2024,BGT07321,INC00567,2350000.0,1750000.0,1050000.0,5150000.0,4100000.0,business,2024-05-28 13:38:00,40,12020500.0,410500.0,3666000.0,0.0,1897000.0,0.0,6457500.0,1.56,1.084,6.15,2.9318292682926828,18,667805.5555555555,31,13,2293500.0,10888500.0,8543500.0,True,overspending
TXN004145,USR042,2024-05-18 20:02:02,Watson,410500.0,health,Needs,Debit,BTN,5,2024,BGT09200,INC07643,2200000.0,1250000.0,650000.0,4100000.0,3450000.0,bonus,2024-05-19 08:27:00,41,12431000.0,410500.0,4076500.0,0.0,1897000.0,0.0,6457500.0,1.8529545454545455,1.5176,9.934615384615384,3.6031884057971015,18,690611.1111111111,31,13,2583500.0,11267000.0,8543500.0,True,overspending
TXN004145,USR042,2024-05-18 20:02:02,Watson,410500.0,health,Needs,Debit,BTN,5,2024,BGT02954,INC08550,3900000.0,2100000.0,1800000.0,7850000.0,6000000.0,salary,2024-05-28 10:03:00,42,12841500.0,410500.0,4487000.0,0.0,1897000.0,0.0,6457500.0,1.1505128205128206,0.9033333333333333,3.5875,2.14025,18,713416.6666666666,31,13,2873500.0,11645500.0,8543500.0,True,overspending
TXN009756,USR042,2024-05-20 01:40:51,Biznet,398000.0,utilities,Needs,QRIS,OVO,5,2024,BGT04757,INC03251,1850000.0,1150000.0,750000.0,3750000.0,3000000.0,salary,2024-05-19 16:38:00,64,15808500.0,398000.0,5952500.0,0.0,3398500.0,0.0,6457500.0,3.2175675675675675,2.955217391304348,8.61,5.2695,20,790425.0,31,11,2861000.0,12011500.0,8543500.0,True,overspending
TXN009756,USR042,2024-05-20 01:40:51,Biznet,398000.0,utilities,Needs,QRIS,OVO,5,2024,BGT02502,INC07825,1800000.0,1050000.0,850000.0,3700000.0,2850000.0,freelance,2024-05-06 02:14:00,65,16206500.0,398000.0,6350500.0,0.0,3398500.0,0.0,6457500.0,3.5280555555555555,3.236666666666667,7.597058823529411,5.686491228070175,20,810325.0,31,11,2848500.0,12377500.0,8543500.0,True,overspending
TXN009756,USR042,2024-05-20 01:40:51,Biznet,398000.0,utilities,Needs,QRIS,OVO,5,2024,BGT08129,INC08992,1600000.0,1000000.0,600000.0,3200000.0,2600000.0,bonus,2024-05-26 03:03:00,66,16604500.0,398000.0,6748500.0,0.0,3398500.0,0.0,6457500.0,4.2178125,3.3985,10.7625,6.386346153846154,20,830225.0,31,11,2836000.0,11853000.0,8543500.0,True,overspending
TXN009756,USR042,2024-05-20 01:40:51,Biznet,398000.0,utilities,Needs,QRIS,OVO,5,2024,BGT05691,INC08990,2600000.0,1600000.0,1400000.0,5600000.0,4200000.0,bonus,2024-05-02 05:13:00,67,17002500.0,398000.0,7146500.0,0.0,3398500.0,0.0,6457500.0,2.748653846153846,2.1240625,4.6125,4.048214285714286,20,850125.0,31,11,2823500.0,11328500.0,8543500.0,True,overspending
TXN009756,USR042,2024-05-20 01:40:51,Biznet,398000.0,utilities,Needs,QRIS,OVO,5,2024,BGT07321,INC00567,2350000.0,1750000.0,1050000.0,5150000.0,4100000.0,business,2024-05-28 13:38:00,68,17400500.0,398000.0,7544500.0,0.0,3398500.0,0.0,6457500.0,3.2104255319148938,1.942,6.15,4.2440243902439025,20,870025.0,31,11,2811000.0,10804000.0,8543500.0,True,overspending
TXN009756,USR042,2024-05-20 01:40:51,Biznet,398000.0,utilities,Needs,QRIS,OVO,5,2024,BGT09200,INC07643,2200000.0,1250000.0,650000.0,4100000.0,3450000.0,bonus,2024-05-19 08:27:00,69,17798500.0,398000.0,7942500.0,0.0,3398500.0,0.0,6457500.0,3.610227272727273,2.7188,9.934615384615384,5.158985507246377,20,889925.0,31,11,2798500.0,10279500.0,8543500.0,True,overspending
TXN009756,USR042,2024-05-20 01:40:51,Biznet,398000.0,utilities,Needs,QRIS,OVO,5,2024,BGT02954,INC08550,3900000.0,2100000.0,1800000.0,7850000.0,6000000.0,salary,2024-05-28 10:03:00,70,18196500.0,398000.0,8340500.0,0.0,3398500.0,0.0,6457500.0,2.1385897435897436,1.6183333333333334,3.5875,3.03275,20,909825.0,31,11,2786000.0,9755000.0,8543500.0,True,overspending
TXN001119,USR042,2024-05-23 08:49:27,McDonalds,29500.0,food,Needs,QRIS,BNI,5,2024,BGT04757,INC03251,1850000.0,1150000.0,750000.0,3750000.0,3000000.0,salary,2024-05-19 16:38:00,15,1926500.0,29500.0,29500.0,0.0,1897000.0,0.0,0.0,0.015945945945945946,1.6495652173913042,0.0,0.6421666666666667,23,83760.86956521739,31,8,2417500.0,8862000.0,8543500.0,False,near_wants_limit
TXN001119,USR042,2024-05-23 08:49:27,McDonalds,29500.0,food,Needs,QRIS,BNI,5,2024,BGT02502,INC07825,1800000.0,1050000.0,850000.0,3700000.0,2850000.0,freelance,2024-05-06 02:14:00,16,1956000.0,29500.0,59000.0,0.0,1897000.0,0.0,0.0,0.03277777777777778,1.8066666666666666,0.0,0.6863157894736842,23,85043.47826086957,31,8,2049000.0,7969000.0,8543500.0,False,near_wants_limit
TXN001119,USR042,2024-05-23 08:49:27,McDonalds,29500.0,food,Needs,QRIS,BNI,5,2024,BGT08129,INC08992,1600000.0,1000000.0,600000.0,3200000.0,2600000.0,bonus,2024-05-26 03:03:00,17,1985500.0,29500.0,88500.0,0.0,1897000.0,0.0,0.0,0.0553125,1.897,0.0,0.7636538461538461,23,86326.08695652174,31,8,1680500.0,7797500.0,8543500.0,False,near_wants_limit
TXN001119,USR042,2024-05-23 08:49:27,McDonalds,29500.0,food,Needs,QRIS,BNI,5,2024,BGT05691,INC08990,2600000.0,1600000.0,1400000.0,5600000.0,4200000.0,bonus,2024-05-02 05:13:00,18,2015000.0,29500.0,118000.0,0.0,1897000.0,0.0,0.0,0.045384615384615384,1.185625,0.0,0.4797619047619048,23,87608.69565217392,31,8,1312000.0,7626000.0,8543500.0,False,near_wants_limit
TXN001119,USR042,2024-05-23 08:49:27,McDonalds,29500.0,food,Needs,QRIS,BNI,5,2024,BGT07321,INC00567,2350000.0,1750000.0,1050000.0,5150000.0,4100000.0,business,2024-05-28 13:38:00,19,2044500.0,29500.0,147500.0,0.0,1897000.0,0.0,0.0,0.0627659574468085,1.084,0.0,0.49865853658536585,23,88891.30434782608,31,8,943500.0,7454500.0,8543500.0,False,near_wants_limit
TXN001119,USR042,2024-05-23 08:49:27,McDonalds,29500.0,food,Needs,QRIS,BNI,5,2024,BGT09200,INC07643,2200000.0,1250000.0,650000.0,4100000.0,3450000.0,bonus,2024-05-19 08:27:00,20,2074000.0,29500.0,177000.0,0.0,1897000.0,0.0,0.0,0.08045454545454546,1.5176,0.0,0.601159420289855,23,90173.91304347826,31,8,575000.0,7283000.0,8543500.0,False,near_wants_limit
TXN001119,USR042,2024-05-23 08:49:27,McDonalds,29500.0,food,Needs,QRIS,BNI,5,2024,BGT02954,INC08550,3900000.0,2100000.0,1800000.0,7850000.0,6000000.0,salary,2024-05-28 10:03:00,21,2103500.0,29500.0,206500.0,0.0,1897000.0,0.0,0.0,0.05294871794871795,0.9033333333333333,0.0,0.35058333333333336,23,91456.52173913043,31,8,206500.0,7111500.0,8543500.0,False,near_wants_limit
TXN000833,USR042,2024-05-24 23:19:28,Pull & Bear,166000.0,shopping,Wants,Transfer,LinkAja,5,2024,BGT04757,INC03251,1850000.0,1150000.0,750000.0,3750000.0,3000000.0,salary,2024-05-19 16:38:00,8,901000.0,0.0,0.0,166000.0,901000.0,0.0,0.0,0.0,0.7834782608695652,0.0,0.30033333333333334,24,37541.666666666664,31,7,343000.0,7076500.0,8543500.0,False,safe
TXN000833,USR042,2024-05-24 23:19:28,Pull & Bear,166000.0,shopping,Wants,Transfer,LinkAja,5,2024,BGT02502,INC07825,1800000.0,1050000.0,850000.0,3700000.0,2850000.0,freelance,2024-05-06 02:14:00,9,1067000.0,0.0,0.0,166000.0,1067000.0,0.0,0.0,0.0,1.016190476190476,0.0,0.3743859649122807,24,44458.333333333336,31,7,479500.0,7041500.0,8543500.0,False,near_wants_limit
TXN000833,USR042,2024-05-24 23:19:28,Pull & Bear,166000.0,shopping,Wants,Transfer,LinkAja,5,2024,BGT08129,INC08992,1600000.0,1000000.0,600000.0,3200000.0,2600000.0,bonus,2024-05-26 03:03:00,10,1233000.0,0.0,0.0,166000.0,1233000.0,0.0,0.0,0.0,1.233,0.0,0.47423076923076923,24,51375.0,31,7,616000.0,7087000.0,8543500.0,False,near_wants_limit
TXN000833,USR042,2024-05-24 23:19:28,Pull & Bear,166000.0,shopping,Wants,Transfer,LinkAja,5,2024,BGT05691,INC08990,2600000.0,1600000.0,1400000.0,5600000.0,4200000.0,bonus,2024-05-02 05:13:00,11,1399000.0,0.0,0.0,166000.0,1399000.0,0.0,0.0,0.0,0.874375,0.0,0.3330952380952381,24,58291.666666666664,31,7,752500.0,7132500.0,8543500.0,False,near_wants_limit
TXN000833,USR042,2024-05-24 23:19:28,Pull & Bear,166000.0,shopping,Wants,Transfer,LinkAja,5,2024,BGT07321,INC00567,2350000.0,1750000.0,1050000.0,5150000.0,4100000.0,business,2024-05-28 13:38:00,12,1565000.0,0.0,0.0,166000.0,1565000.0,0.0,0.0,0.0,0.8942857142857142,0.0,0.38170731707317074,24,65208.333333333336,31,7,889000.0,7178000.0,8543500.0,False,near_wants_limit
TXN000833,USR042,2024-05-24 23:19:28,Pull & Bear,166000.0,shopping,Wants,Transfer,LinkAja,5,2024,BGT09200,INC07643,2200000.0,1250000.0,650000.0,4100000.0,3450000.0,bonus,2024-05-19 08:27:00,13,1731000.0,0.0,0.0,166000.0,1731000.0,0.0,0.0,0.0,1.3848,0.0,0.5017391304347826,24,72125.0,31,7,1025500.0,7223500.0,8543500.0,False,near_wants_limit
TXN000833,USR042,2024-05-24 23:19:28,Pull & Bear,166000.0,shopping,Wants,Transfer,LinkAja,5,2024,BGT02954,INC08550,3900000.0,2100000.0,1800000.0,7850000.0,6000000.0,salary,2024-05-28 10:03:00,14,1897000.0,0.0,0.0,166000.0,1897000.0,0.0,0.0,0.0,0.9033333333333333,0.0,0.31616666666666665,24,79041.66666666667,31,7,1162000.0,7269000.0,8543500.0,False,near_wants_limit
TXN004972,USR042,2024-05-31 13:14:46,Compass,214500.0,shopping,Wants,Transfer,BRI,5,2024,BGT04757,INC03251,1850000.0,1150000.0,750000.0,3750000.0,3000000.0,salary,2024-05-19 16:38:00,50,13280000.0,0.0,4711000.0,214500.0,2111500.0,0.0,6457500.0,2.5464864864864865,1.836086956521739,8.61,4.426666666666667,31,428387.0967741936,31,0,1210500.0,7363000.0,8543500.0,True,overspending
TXN004972,USR042,2024-05-31 13:14:46,Compass,214500.0,shopping,Wants,Transfer,BRI,5,2024,BGT02502,INC07825,1800000.0,1050000.0,850000.0,3700000.0,2850000.0,freelance,2024-05-06 02:14:00,51,13494500.0,0.0,4711000.0,214500.0,2326000.0,0.0,6457500.0,2.6172222222222223,2.2152380952380955,7.597058823529411,4.734912280701755,31,435306.4516129032,31,0,1259000.0,7457000.0,8543500.0,True,overspending
TXN004972,USR042,2024-05-31 13:14:46,Compass,214500.0,shopping,Wants,Transfer,BRI,5,2024,BGT08129,INC08992,1600000.0,1000000.0,600000.0,3200000.0,2600000.0,bonus,2024-05-26 03:03:00,52,13709000.0,0.0,4711000.0,214500.0,2540500.0,0.0,6457500.0,2.944375,2.5405,10.7625,5.272692307692307,31,442225.8064516129,31,0,1307500.0,7261000.0,8543500.0,True,overspending
TXN004972,USR042,2024-05-31 13:14:46,Compass,214500.0,shopping,Wants,Transfer,BRI,5,2024,BGT05691,INC08990,2600000.0,1600000.0,1400000.0,5600000.0,4200000.0,bonus,2024-05-02 05:13:00,53,13923500.0,0.0,4711000.0,214500.0,2755000.0,0.0,6457500.0,1.811923076923077,1.721875,4.6125,3.3151190476190475,31,449145.1612903226,31,0,1356000.0,7065000.0,8543500.0,True,overspending
TXN004972,USR042,2024-05-31 13:14:46,Compass,214500.0,shopping,Wants,Transfer,BRI,5,2024,BGT07321,INC00567,2350000.0,1750000.0,1050000.0,5150000.0,4100000.0,business,2024-05-28 13:38:00,54,14138000.0,0.0,4711000.0,214500.0,2969500.0,0.0,6457500.0,2.0046808510638296,1.6968571428571428,6.15,3.4482926829268292,31,456064.51612903224,31,0,1404500.0,6869000.0,8543500.0,True,overspending
TXN004972,USR042,2024-05-31 13:14:46,Compass,214500.0,shopping,Wants,Transfer,BRI,5,2024,BGT09200,INC07643,2200000.0,1250000.0,650000.0,4100000.0,3450000.0,bonus,2024-05-19 08:27:00,55,14352500.0,0.0,4711000.0,214500.0,3184000.0,0.0,6457500.0,2.1413636363636366,2.5472,9.934615384615384,4.160144927536232,31,462983.87096774194,31,0,1453000.0,6673000.0,8543500.0,True,overspending
TXN004972,USR042,2024-05-31 13:14:46,Compass,214500.0,shopping,Wants,Transfer,BRI,5,2024,BGT02954,INC08550,3900000.0,2100000.0,1800000.0,7850000.0,6000000.0,salary,2024-05-28 10:03:00,56,14567000.0,0.0,4711000.0,214500.0,3398500.0,0.0,6457500.0,1.207948717948718,1.6183333333333334,3.5875,2.4278333333333335,31,469903.22580645164,31,0,1501500.0,6477000.0,8543500.0,True,overspending
TXN005731,USR042,2024-06-03 11:17:37,MyXL,400000.0,health,Needs,Transfer,OVO,6,2024,BGT08938,INC01014,2450000.0,1650000.0,750000.0,4850000.0,4100000.0,business,2024-06-05 20:29:00,3,522000.0,400000.0,522000.0,0.0,0.0,0.0,0.0,0.21306122448979592,0.0,0.0,0.1273170731707317,3,174000.0,30,27,1687000.0,6466500.0,18196500.0,False,safe
TXN005731,USR042,2024-06-03 11:17:37,MyXL,400000.0,health,Needs,Transfer,OVO,6,2024,BGT08377,INC02170,3200000.0,2300000.0,1650000.0,7150000.0,5500000.0,freelance,2024-06-24 17:06:00,4,922000.0,400000.0,922000.0,0.0,0.0,0.0,0.0,0.288125,0.0,0.0,0.16763636363636364,3,307333.3333333333,30,27,1872500.0,6456000.0,18196500.0,False,safe
TXN001662,USR042,2024-06-04 22:16:52,Maxim,61000.0,transport,Needs,Transfer,BCA,6,2024,BGT08938,INC01014,2450000.0,1650000.0,750000.0,4850000.0,4100000.0,business,2024-06-05 20:29:00,1,61000.0,61000.0,61000.0,0.0,0.0,0.0,0.0,0.02489795918367347,0.0,0.0,0.014878048780487804,4,15250.0,30,26,1719000.0,6119000.0,18196500.0,False,safe
TXN001662,USR042,2024-06-04 22:16:52,Maxim,61000.0,transport,Needs,Transfer,BCA,6,2024,BGT08377,INC02170,3200000.0,2300000.0,1650000.0,7150000.0,5500000.0,freelance,2024-06-24 17:06:00,2,122000.0,61000.0,122000.0,0.0,0.0,0.0,0.0,0.038125,0.0,0.0,0.02218181818181818,4,30500.0,30,26,1565500.0,5782000.0,18196500.0,False,safe
TXN008007,USR042,2024-06-11 01:13:01,Santika Hotel,1695000.0,travel,Wants,Debit,CIMB Niaga,6,2024,BGT08938,INC01014,2450000.0,1650000.0,750000.0,4850000.0,4100000.0,business,2024-06-05 20:29:00,9,3100000.0,0.0,1405000.0,1695000.0,1695000.0,0.0,0.0,0.573469387755102,1.0272727272727273,0.0,0.7560975609756098,11,281818.1818181818,30,19,3046000.0,7079000.0,18196500.0,False,near_wants_limit
TXN008007,USR042,2024-06-11 01:13:01,Santika Hotel,1695000.0,travel,Wants,Debit,CIMB Niaga,6,2024,BGT08377,INC02170,3200000.0,2300000.0,1650000.0,7150000.0,5500000.0,freelance,2024-06-24 17:06:00,10,4795000.0,0.0,1405000.0,1695000.0,3390000.0,0.0,0.0,0.4390625,1.4739130434782608,0.0,0.8718181818181818,11,435909.0909090909,30,19,4526500.0,8376000.0,18196500.0,False,near_total_limit
TXN007195,USR042,2024-06-20 04:35:16,FamilyMart,127000.0,groceries,Needs,Debit,Mandiri,6,2024,BGT08938,INC01014,2450000.0,1650000.0,750000.0,4850000.0,4100000.0,business,2024-06-05 20:29:00,7,1278000.0,127000.0,1278000.0,0.0,0.0,0.0,0.0,0.5216326530612245,0.0,0.0,0.31170731707317073,20,63900.0,30,10,4439000.0,8105000.0,18196500.0,False,safe
TXN007195,USR042,2024-06-20 04:35:16,FamilyMart,127000.0,groceries,Needs,Debit,Mandiri,6,2024,BGT08377,INC02170,3200000.0,2300000.0,1650000.0,7150000.0,5500000.0,freelance,2024-06-24 17:06:00,8,1405000.0,127000.0,1405000.0,0.0,0.0,0.0,0.0,0.4390625,0.0,0.0,0.25545454545454543,20,70250.0,30,10,4166000.0,7834000.0,18196500.0,False,safe
TXN006399,USR042,2024-06-29 00:38:35,Carrefour,114500.0,groceries,Needs,QRIS,BNI,6,2024,BGT08938,INC01014,2450000.0,1650000.0,750000.0,4850000.0,4100000.0,business,2024-06-05 20:29:00,5,1036500.0,114500.0,1036500.0,0.0,0.0,0.0,0.0,0.42306122448979594,0.0,0.0,0.2528048780487805,29,35741.379310344826,30,1,3880500.0,7550500.0,18196500.0,False,safe
TXN006399,USR042,2024-06-29 00:38:35,Carrefour,114500.0,groceries,Needs,QRIS,BNI,6,2024,BGT08377,INC02170,3200000.0,2300000.0,1650000.0,7150000.0,5500000.0,freelance,2024-06-24 17:06:00,6,1151000.0,114500.0,1151000.0,0.0,0.0,0.0,0.0,0.3596875,0.0,0.0,0.20927272727272728,29,39689.65517241379,30,1,3934000.0,7635500.0,18196500.0,False,safe
